,rpc,Tfi,m_dot,Tfo,d_nom,porosity,ins,vol,T_o,L
0,0.01776954105827932,489.4900106439028,0.0004678379332573473,1464.6248095925998,0.007254979778649747,0.2546492650149844,0.09240195158918148,0.005004204675879807,392.2149415091228,0.0940055342648672
1,0.01344597958961061,347.0801132930925,0.0008928891095830032,1150.3926484176195,0.008503005157522009,0.312605629810815,0.16064613761202107,0.009996674493220463,322.22462447438653,0.08446754726148897
2,0.0244847097135374,337.3159835679567,0.000595439432060056,1318.3464782967608,0.004563968807774519,0.6313775700878317,0.12484105985371229,0.005041416924770246,332.86046180075715,0.05597017001725643
3,0.01401927140001056,304.58701781460934,0.00020166836507925584,1635.3724117637184,0.004738024701107936,0.2068305567464989,0.056917593296847264,0.0020116541605782854,501.2288611456312,0.07743253791968595
4,0.016736514956633843,355.73989555328137,0.00042319211938704433,1510.354740294368,0.0026147114556087383,0.426745712916806,0.11852237649274285,0.0034776914120834834,338.22828406203666,0.04592278395868898
5,0.02476535909792941,580.4416006016846,0.00032118826132036625,1630.3839894262624,0.0015852727941945088,0.8486730473224275,0.1948465152373536,0.008010292565231841,312.7119045705932,0.04441010836961809
6,0.01853909770646752,393.8132789469975,0.0008114859104303406,1224.6019395003443,0.006308951942524215,0.48222099606551055,0.13342473917172665,0.005723776107576521,327.80642362314035,0.061611036001773485
7,0.011593913597263129,372.8112329964356,0.0004918937258263141,1464.1745487735327,0.007396883009339273,0.704326421805824,0.22007457491706303,0.017145648485701596,316.2357627875257,0.08616806914999123
8,0.0064806142411957856,566.2994513287097,0.0003108753347852913,1682.1696264521668,0.004108276909718386,0.5783977729769174,0.17346072500117454,0.009235135255571094,328.83209063659046,0.07353400057825557
9,0.012064179485657064,495.909609511546,0.0009230027347285264,1190.0892392681023,0.009149628203179912,0.37864699406576086,0.08326766205253987,0.0028518460566411634,372.4321077868751,0.06824608655333488
10,0.01808775416618083,349.1203133115061,0.0003827897181561012,1490.7674601490987,0.005192586804472116,0.3601350007200041,0.2412314030040386,0.008044885870625072,300.50350389384886,0.0328222666059802
11,0.007823482464784393,555.1852139894622,0.0007970538806631326,1268.359338462244,0.0036869020689630255,0.5585947931849539,0.23464316842515812,0.008453174684846356,301.4489084608891,0.03905905321119423
12,0.017325065776960538,441.30735875542587,0.000915792877656417,1140.2329915403852,0.009940863435368064,0.7648198120301484,0.060178388184199606,0.0029612041063352937,419.74223025380127,0.09914674696270226
13,0.019130984995111608,366.1001665202632,0.0005233716996510456,1096.453943550515,0.009475945076174093,0.8875310688501911,0.150161116455181,0.002561550965538681,303.5261620422634,0.022755592251804697
14,0.014547785096548096,407.62164080364926,0.0004848309221466761,1391.6668302700507,0.008110590250432627,0.8715569628147419,0.1033026320947084,0.0026175295851362658,343.64505023892286,0.04384555348718234
15,0.019538596362026924,451.9489666839805,0.0003295058576143008,1568.770966267254,0.003221932233722267,0.5409886775863392,0.20197786058323067,0.017687479854937866,327.3391185752976,0.09652118111029763
16,0.02411138708133162,459.3474683981408,0.0006865755390677729,1330.7806206634611,0.007961708358902872,0.8924823798614056,0.22773999340133344,0.01671895774305184,309.6150432809266,0.07201056889990205
17,0.015196560085762603,429.97398125542486,0.00029199272905915406,1622.2938978822351,0.0018701023975628572,0.9265336635781712,0.13514013141189635,0.007239523861793002,349.37475982760327,0.0794225297672433
18,0.014909112485919184,549.1211549960514,0.0003930527512643592,1366.93743267615,0.006144679642352132,0.3008731705558047,0.1477630655394359,0.0021492107489843714,305.48026203366857,0.020501437679050036
19,0.012629239271567679,502.3014278822087,0.0005765988732201781,1453.2593609955527,0.0064594784155972045,0.32211466239270303,0.20502887491093333,0.011386622663861588,314.2821046627933,0.06417114123500663
20,0.005558127947712521,539.4698809617809,0.0009756522079051287,1169.3156212354684,0.004440609405627993,0.4857211531582503,0.14235629375060277,0.004464937247346681,321.9578245627945,0.05040684211278039
21,0.015599551605646512,562.5979954340344,0.0006166591517996712,1228.8491042286075,0.0006989931037561707,0.9379600803787465,0.08892471676918913,0.0012075016423240387,320.5286618162126,0.024787336345689248
22,0.007084735057582957,306.03689782805213,0.00044603779057417474,1428.77342124952,0.00870790553581233,0.9088058852052368,0.16326810221505617,0.009373574033417122,328.836540881753,0.08234488590504903
23,0.022863433944173457,543.5151226541464,0.0006706759461010025,1365.875383803222,0.008390442654632756,0.512216439864037,0.14001805373817944,0.005677491334810607,328.59518819176947,0.0540339996379078
24,0.005309607336941757,586.3705835848325,0.0003741778638636547,1597.6546822251764,0.006754914777688383,0.4599232139961902,0.1864201754907447,0.01161534302102085,325.8484443260524,0.08247422875092457
25,0.007637904267799534,388.09187983761353,0.0007313920758097691,1097.1013681751692,0.007574316258810189,0.6156802314581038,0.12681394166558024,0.002790050189673865,323.0702418900224,0.037228534176994975
26,0.018675825992533947,400.162377025187,0.0009643174421445597,998.6769828189405,0.0010869588497911707,0.34641498170080537,0.23226306678253864,0.016385258410327036,303.74584055720425,0.07104944976769983
27,0.022049875708049057,322.346702333468,0.0004383072375955478,1475.2638682442227,0.005273035300067628,0.3943725378190288,0.1561522967100989,0.0081708948063546,330.18291674138766,0.06620685008968727
28,0.010782476951074793,445.1498610348341,0.0007484656736251681,1347.3801806848005,0.0018045536619101488,0.673430941788685,0.21145785318010085,0.01451118000129211,312.50143114399776,0.078715445402391
29,0.009005090557538566,422.15959623270896,0.0005087921974649931,1175.3301363647838,0.007747755066250007,0.5236497836849244,0.09957176729530828,0.0014097680152178156,332.38073351154526,0.027143894817987277
30,0.020382465570338,360.0926272061356,0.0005520425098828849,1375.0158173103075,0.006818737108408661,0.4160779231690925,0.21656169754589935,0.011108660222555413,308.55306245650286,0.05355922667099805
31,0.008949861484728228,383.1863596830133,0.0002684174265333053,1586.4540674076131,0.0020944810727359644,0.23894878707548897,0.07129049414802857,0.000820107104717903,368.99494825054177,0.025979782089509264
32,0.010399303816745304,519.2152037632976,0.00035955589918363674,1588.5151701318996,0.005805962190251967,0.7899478164246827,0.11250816006241962,0.0056444204700879085,367.04384306256367,0.08797507817532553
33,0.021445591702619254,324.2330016615854,0.0008665054203707451,1162.6298917016893,0.002290778010770167,0.8400513202811718,0.2078710349718854,0.009807657141676487,302.92625814134846,0.050224187340928525
34,0.012236767614375524,333.47432658069846,0.0007260927421076232,1283.6229736161335,0.0028273482276749144,0.4506641273400061,0.24397609745919532,0.014544624348760384,304.53311747294697,0.06068269091258081
35,0.011146407784126825,530.4837587989384,0.0008267943258722298,1282.5368945063403,0.008924029287581866,0.2894089187627363,0.18100262541179096,0.010688885673379682,319.5655563359302,0.07559628355800678
36,0.016107712213755957,478.01735850259064,0.000636631814006656,1381.2289602447695,0.004299627650573976,0.8245518267055107,0.18240519631827684,0.013931915737813362,323.4037671966236,0.09287669888294414
37,0.009548521925965156,515.6276929934994,0.0005388052731267805,1257.2756549683313,0.00969466998488083,0.40110482593099894,0.06863554824556128,0.001044282917153636,386.4352133276077,0.03448150696518668
38,0.022502535268795455,419.97603997325376,0.00025201098333102646,1612.1936783781612,0.003026160348943637,0.22292430125057788,0.094730247645411,0.003489294388068007,381.2557270827264,0.05897554982524421
39,0.021335158480117425,591.920035600777,0.0009941521835634978,1186.2212827906503,0.0050180809460711896,0.7450961937493891,0.0516351498103395,0.0012877839532488332,413.7731304009312,0.04742470021705534
40,0.009865648151939773,526.2406964967641,0.0009372765445017875,1266.4232691254365,0.001041640062691016,0.6873824162390082,0.16613885161286593,0.0110346433627483,322.0739216803979,0.09142739487527633
41,0.006772393660979545,464.73603290468515,0.00022708444875797407,1658.5915181005719,0.0034112959066454128,0.6365374762289053,0.11437684531383592,0.0018347639954098703,329.7380999466601,0.0293138765511304
42,0.02074774029928908,434.2317098669848,0.0007753037270426293,1096.6708498885707,0.009266811018992786,0.8098964349226325,0.10871667023153261,0.002224972651122433,321.91240024150716,0.03170291651711688
43,0.02326406464630952,412.1617184021831,0.0008555069969480686,1166.9909241564944,0.00555185087060796,0.2685444347370292,0.07651904635150591,0.003000299599958372,375.4733984044987,0.0665615726810842
44,0.008371092884373153,313.461988273582,0.0006051600671320203,1357.3081478771885,0.0005804518551707307,0.7766829866740885,0.17540289003624543,0.005239198692396811,306.688789250279,0.0401622030979769
45,0.0060790095640622654,505.47878210472567,0.000790879196202463,1316.2646203316979,0.00139319520058376,0.604608032982832,0.08045654114031378,0.0034842269914613865,388.3632900835855,0.09771639980551101
46,0.013245208525043515,598.0022571506618,0.0006591026025752574,1339.920148061699,0.0038628807640017217,0.6531902617517154,0.2258529507927192,0.006564258735084076,300.0065136253921,0.031124842516016892
47,0.016490645230853054,570.9658245912271,0.0008728935553158417,1203.8125492902907,0.007023791005532106,0.73615105996978,0.06292866459194145,0.0013029475442174192,387.74148727199866,0.04196000885382889
48,0.020180881763132087,480.7230802963661,0.0007020189949198012,1346.0243616440687,0.005850948858088319,0.7125604940860695,0.2496505711603956,0.02352955836007043,310.6732479627514,0.08916057798362739
49,0.023697128377879528,472.9315515767808,0.00023880175913635257,1688.2687735732552,0.002483589451260921,0.5693137746111442,0.19083527480628495,0.009986064644782907,321.9745520423372,0.05778815022507404
